Date,Open,High,Low,Close,Volume,Adj Close
2008-08-01,5.82,5.89,5.81,5.89,1200,5.89
2008-07-01,5.76,5.82,5.75,5.82,2200,5.82
2008-06-02,5.72,5.77,5.72,5.76,20200,5.76
2008-05-01,5.70,5.72,5.58,5.72,19700,5.72
2008-04-01,5.70,5.72,5.59,5.72,33100,5.72
2008-03-03,5.62,5.70,5.58,5.70,13500,5.70
2008-02-01,5.65,5.65,5.59,5.62,17200,5.62
2008-01-02,5.57,5.66,5.55,5.65,40200,5.65
2007-12-03,5.55,5.59,5.55,5.57,500,5.57
2007-11-01,5.53,5.55,5.53,5.55,7700,5.55
2007-10-01,5.50,5.53,5.50,5.53,1700,5.53
2007-09-04,5.45,5.50,5.45,5.50,500,5.50
2007-08-01,5.54,5.55,5.42,5.45,22900,5.45
2007-07-02,5.52,5.60,5.52,5.54,16100,5.54
2007-06-01,5.55,5.55,5.49,5.52,2400,5.52
2007-05-09,5.50,5.50,5.46,5.49,3400,5.49
