Date,Open,High,Low,Close,Volume,Adj Close
2009-11-02,8.03,9.30,7.95,8.24,89400,8.24
2009-10-01,8.91,9.54,7.91,8.03,98700,8.03
2009-09-01,9.60,9.93,8.45,9.04,155700,9.04
2009-08-03,12.46,13.48,9.35,9.57,171100,9.57
2009-07-01,10.36,12.77,8.89,12.43,95600,12.43
2009-06-01,12.57,13.14,9.61,10.36,140500,10.36
2009-05-01,11.68,14.00,10.75,12.50,308400,12.50
2009-04-01,8.76,13.20,8.50,11.73,260200,11.73
2009-03-02,8.37,9.99,7.50,8.76,141700,8.76
2009-02-02,8.06,12.81,7.96,8.77,173500,8.77
2009-01-02,7.03,8.50,6.78,8.05,100300,8.05
2008-12-01,6.15,8.70,5.97,7.03,227800,7.03
2008-11-03,9.00,10.41,4.48,6.35,287700,6.35
2008-10-01,11.27,12.40,7.00,8.98,263500,8.98
2008-09-02,18.940001,19.120001,10.05,11.55,455900,11.55
2008-08-01,17.59,19.950001,14.98,18.75,602100,18.75
2008-07-01,15.01,19.00,14.62,17.34,391200,17.34
2008-06-02,24.50,24.84,15.01,15.27,837900,15.27
2008-05-01,18.879999,28.040001,18.610001,24.57,2133100,24.57
2008-04-01,14.15,21.18,13.75,18.450001,1133500,18.450001
2008-03-03,20.27,21.35,12.80,13.90,1051800,13.90
2008-02-01,17.299999,21.85,14.60,21.219999,1795200,21.219999
2008-01-02,22.25,22.43,10.02,17.15,1312300,17.15
2007-12-03,23.51,27.74,19.299999,21.90,1093600,21.90
2007-11-01,34.00,39.990002,16.549999,23.440001,1791900,23.440001
2007-10-01,33.880001,47.68,30.48,34.799999,2861300,34.799999
2007-09-04,10.80,44.48,10.55,32.349998,3373500,32.349998
2007-08-01,10.77,11.69,8.17,10.70,139000,10.70
2007-07-02,8.49,13.18,8.49,10.68,246900,10.68
2007-06-01,9.48,9.75,8.28,8.47,97300,8.47
2007-05-01,6.73,10.18,6.51,9.14,153800,9.14
2007-04-02,6.10,7.03,6.04,6.78,38900,6.78
2007-03-01,6.22,6.45,5.80,6.05,57300,6.05
2007-02-01,5.44,7.27,5.00,6.53,252200,6.53
2007-01-03,4.53,5.74,4.53,5.33,90400,5.33
2006-12-01,4.42,4.61,4.20,4.45,31600,4.45
2006-11-01,4.65,5.60,3.95,4.39,52300,4.39
2006-10-02,5.12,5.42,4.08,4.72,32000,4.72
2006-09-01,5.37,6.60,4.95,5.12,34800,5.12
2006-08-01,5.30,5.87,5.26,5.40,41800,5.40
2006-07-03,5.71,5.90,5.10,5.30,36000,5.30
2006-06-01,5.90,5.98,5.20,5.60,33300,5.60
2006-05-01,6.13,7.20,4.74,5.95,92700,5.95
2006-04-03,5.79,7.37,5.50,6.13,67400,6.13
2006-03-01,5.90,6.28,5.66,5.69,30300,5.69
2006-02-01,6.64,9.68,5.84,5.90,244800,5.90
2006-01-03,6.50,6.70,6.01,6.50,13700,6.50
2005-12-01,5.80,6.90,5.80,6.56,95800,6.56
2005-11-01,5.94,6.88,5.52,5.79,123600,5.79
2005-10-03,5.74,6.38,5.62,6.01,37000,6.01
2005-09-01,5.50,5.82,5.50,5.74,39700,5.74
2005-08-01,6.06,6.52,5.50,5.52,37000,5.52
2005-07-01,6.23,6.50,5.58,6.10,51900,6.10
2005-06-01,5.90,7.17,5.90,6.23,106200,6.23
2005-05-02,5.87,6.19,5.22,5.93,199300,5.93
2005-04-01,7.15,7.16,5.55,5.88,157700,5.88
2005-03-01,7.32,7.55,5.80,7.16,135700,7.16
2005-02-01,10.43,10.43,6.11,7.05,325700,7.05
2005-01-03,10.85,11.14,8.13,10.27,370500,10.27
2004-12-01,12.35,14.35,10.00,11.02,612300,11.02
2004-11-01,8.73,13.25,8.30,12.40,756400,12.40
2004-10-15,15.50,15.99,8.31,8.65,1474400,8.65
