Date,Open,High,Low,Close,Volume,Adj Close
2008-12-01,4.30,7.45,4.09,6.05,1169900,4.958968
2008-11-03,3.89,5.59,3.14,4.65,1257100,3.811438
2008-10-01,8.28,8.90,3.63,4.11,1919900,3.36882
2008-09-02,12.23,12.42,8.61,8.78,2184500,7.196651
2008-08-01,11.91,12.82,11.24,11.79,1108100,9.66384
2008-07-01,12.78,13.19,11.32,11.68,1563400,9.19238
2008-06-02,15.64,15.66,12.78,13.11,1195400,10.317817
2008-05-01,15.89,16.51,14.85,15.24,861400,11.994167
2008-04-01,15.14,16.82,15.11,15.94,1129500,12.54508
2008-03-03,14.83,15.07,13.31,14.64,1435100,11.173601
2008-02-01,15.00,15.71,13.08,14.85,1559600,11.333879
2008-01-02,17.66,17.68,13.68,14.87,1818100,11.349143
2007-12-03,17.549999,18.440001,16.620001,17.530001,1074800,13.379319
2007-11-01,20.24,20.309999,16.77,17.77,912700,13.562493
2007-10-01,18.98,20.75,18.879999,20.66,635100,15.76821
2007-09-04,18.07,19.129999,17.889999,19.030001,716600,14.524156
2007-08-01,17.870001,18.98,16.76,18.219999,1269600,13.905943
2007-07-02,19.85,20.07,17.709999,18.08,916500,13.485651
2007-06-01,20.52,20.65,19.40,19.65,557500,14.656694
2007-05-01,20.790001,21.91,19.84,20.450001,517500,15.253406
2007-04-02,20.16,21.43,19.969999,20.68,364700,15.424959
2007-03-01,19.07,20.49,18.59,19.940001,522700,14.587518
2007-02-01,19.91,21.02,19.530001,19.809999,418200,14.492414
2007-01-03,19.16,20.43,18.700001,19.76,528300,14.455835
2006-12-01,18.17,19.120001,17.879999,18.950001,393300,13.863263
2006-11-01,18.50,19.059999,18.030001,18.16,393100,13.285322
2006-10-02,18.67,18.91,18.15,18.370001,266600,13.438952
2006-09-01,18.030001,18.809999,17.23,18.77,295900,13.731581
2006-08-01,16.58,18.02,16.51,17.879999,350800,13.080482
2006-07-03,17.110001,17.23,15.19,16.92,304200,12.160989
2006-06-01,16.43,17.110001,15.19,17.07,511700,12.268799
2006-05-01,17.940001,19.030001,16.139999,16.690001,395800,11.99568
2006-04-03,18.27,18.57,17.17,17.940001,378300,12.894098
2006-03-01,16.549999,18.92,15.84,18.43,491600,13.045134
2006-02-01,16.129999,16.73,15.61,16.50,299700,11.67904
2006-01-03,16.57,16.799999,15.35,16.139999,505400,11.424224
2005-12-01,16.030001,16.92,15.98,16.32,481000,11.551632
2005-11-01,15.22,15.90,15.12,15.78,509000,11.169409
2005-10-03,14.82,15.25,14.46,15.14,541900,10.716404
2005-09-01,14.19,14.97,13.80,14.90,518900,10.546527
2005-08-01,14.35,15.00,13.80,14.13,442900,10.001505
2005-07-01,12.91,14.42,12.74,14.31,362800,9.941771
2005-06-01,12.89,13.26,12.70,12.87,386500,8.94134
2005-05-02,12.47,13.30,12.14,12.85,502000,8.927446
2005-04-01,13.47,13.52,12.36,12.56,434300,8.72597
2005-03-01,14.30,14.64,13.39,13.46,380400,9.151785
2005-02-01,13.60,14.59,13.14,14.38,427000,9.777315
2005-01-03,13.70,14.10,13.13,13.57,411000,9.226576
2004-12-01,12.49,13.93,12.48,13.71,525600,9.321766
2004-11-01,11.10,12.79,11.07,12.39,610800,8.424265
2004-10-01,10.89,11.30,10.46,11.04,457800,7.506367
2004-09-01,10.79,11.47,10.53,10.80,426600,7.343185
2004-08-02,11.16,11.31,10.28,10.74,451000,7.30239
2004-07-01,12.33,12.34,11.04,11.34,369700,7.52164
2004-06-01,11.82,12.70,11.40,12.12,317300,8.039001
2004-05-03,12.97,13.28,11.05,12.07,433100,8.005837
2004-04-01,13.00,13.84,12.80,12.94,359000,8.582894
2004-03-01,14.57,14.99,12.14,12.85,507900,8.370008
2004-02-02,15.29,15.93,14.58,14.87,452100,9.68576
2004-01-02,14.85,16.23,14.73,15.25,381200,9.933278
2003-12-01,13.66,14.85,13.53,14.80,308600,9.640164
2003-11-03,13.50,13.82,12.53,13.33,492900,8.682662
2003-10-01,11.85,13.20,11.83,13.12,435200,8.545876
2003-09-02,12.71,13.74,11.60,11.70,437700,7.620941
2003-08-01,12.70,12.94,11.82,12.46,407000,8.115976
2003-07-01,9.84,13.29,9.66,12.78,677100,8.292189
2003-06-02,9.75,11.27,9.41,10.04,734300,6.514364
2003-05-01,10.20,11.05,8.65,9.61,789000,6.235363
2003-04-01,7.54,10.65,7.489996,10.28,725300,6.670086
2003-03-03,10.690003,10.690003,6.700002,7.550004,1210000,4.71034
2003-02-03,13.050003,13.249995,9.260003,10.549998,521300,6.581993
2003-01-02,13.149999,14.859998,11.55,12.72,406500,7.935826
