Date,Open,High,Low,Close,Volume,Adj Close
2010-12-01,7.00,7.65,5.92,6.89,324700,6.89
2010-11-01,7.00,8.24,6.26,6.91,663100,6.91
2010-10-01,5.98,7.87,5.21,6.90,599300,6.90
2010-09-01,3.74,5.99,3.65,5.92,295100,5.92
2010-08-02,3.78,4.50,3.23,3.65,339000,3.65
2010-07-01,3.14,3.67,2.83,3.67,287800,3.67
2010-06-01,4.03,4.27,3.12,3.14,68900,3.14
2010-05-03,6.49,6.49,3.95,4.04,98600,4.04
2010-04-01,6.32,6.61,5.92,6.41,122000,6.41
2010-03-01,6.54,7.98,5.62,6.25,310800,6.25
2010-02-01,7.75,8.06,6.16,6.56,202300,6.56
2010-01-04,7.79,8.90,7.55,7.77,129800,7.77
2009-12-01,7.06,8.82,7.02,7.51,179500,7.51
2009-11-02,8.30,8.75,6.55,6.96,281500,6.96
2009-10-01,7.33,9.26,6.85,8.27,189300,8.27
2009-09-01,7.30,8.38,7.00,7.35,211300,7.35
2009-08-03,6.00,7.40,6.00,7.33,309700,7.33
2009-07-01,6.58,6.81,5.19,5.96,180700,5.96
2009-06-01,6.76,8.10,6.25,6.44,242400,6.44
2009-05-01,5.69,7.00,4.93,6.69,191800,6.69
2009-04-01,4.18,5.99,4.18,5.62,77500,5.62
2009-03-02,4.62,4.77,3.80,4.19,137600,4.19
2009-02-02,4.77,5.74,3.94,3.99,207100,3.99
2009-01-02,4.74,6.08,4.72,4.90,162400,4.90
2008-12-01,5.44,6.18,3.88,4.80,222900,4.80
2008-11-03,5.93,6.96,4.26,5.86,238500,5.86
2008-10-01,7.48,7.70,3.85,5.88,221500,5.88
2008-09-02,12.01,12.30,6.43,7.45,451500,7.45
2008-08-01,14.09,14.75,10.75,11.96,194100,11.96
2008-07-01,14.16,15.06,12.13,14.00,184600,14.00
2008-06-02,17.42,18.65,12.91,14.44,225200,14.44
2008-05-01,19.870001,21.959999,16.559999,17.52,389600,17.52
2008-04-01,15.98,20.139999,14.75,19.860001,188900,19.860001
2008-03-03,18.280001,20.469999,15.01,15.90,160900,15.90
2008-02-01,22.74,22.790001,17.51,17.940001,227600,17.940001
2008-01-02,22.01,26.51,18.57,22.889999,413700,22.889999
2007-12-03,17.00,25.15,16.73,22.379999,215200,22.379999
2007-11-07,19.50,22.709999,15.60,17.639999,1738300,17.639999
