Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,6.47,7.05,5.43,6.34,64800,5.483781
2013-03-01,6.11,7.19,6.04,6.50,22100,5.622173
2013-02-01,5.88,6.72,5.71,6.29,17400,5.440533
2013-01-02,5.40,6.20,5.22,5.83,29400,4.919477
2012-12-03,5.55,5.55,4.82,5.40,30300,4.556634
2012-11-01,5.65,5.66,4.51,5.54,20400,4.674768
2012-10-01,5.18,5.64,4.90,5.64,13800,4.730596
2012-09-04,5.03,5.82,4.81,5.21,62400,4.36993
2012-08-01,3.89,5.10,3.68,5.03,13800,4.218954
2012-07-02,4.50,5.13,3.81,3.85,15900,3.209569
2012-06-01,4.04,4.98,3.89,4.43,30700,3.693088
2012-05-01,5.95,6.09,3.82,4.12,32200,3.434655
2012-04-02,5.90,7.39,5.64,5.89,38100,4.880995
2012-03-01,5.21,6.66,4.80,5.85,16400,4.847847
2012-02-01,4.64,6.02,4.55,5.14,25000,4.259476
2012-01-03,4.46,4.94,4.30,4.61,20500,3.694907
2011-12-01,4.87,5.06,4.30,4.33,31100,3.470487
2011-11-01,4.25,4.95,3.40,4.92,25800,3.943371
2011-10-03,3.25,4.59,3.18,4.33,34800,3.441242
2011-09-01,4.71,4.83,3.20,3.28,41400,2.60676
2011-08-01,6.05,6.53,4.64,4.64,55500,3.687612
2011-07-01,5.69,6.13,5.41,5.94,34000,4.694456
2011-06-01,6.02,6.02,5.00,5.68,58800,4.488974
2011-05-02,7.28,7.28,5.62,6.03,45000,4.765584
2011-04-01,7.06,8.03,7.03,7.28,37500,5.725271
2011-03-01,7.54,7.79,6.71,7.06,46000,5.552254
2011-02-01,6.87,8.00,6.80,7.55,47200,5.937609
2011-01-03,7.44,7.65,6.47,6.88,40700,5.410696
2010-12-01,7.26,7.88,7.14,7.35,45600,5.780321
2010-11-01,6.76,7.80,6.48,7.11,64800,5.591576
2010-10-01,6.95,7.00,6.36,6.77,43100,5.195312
2010-09-01,6.38,6.97,6.38,6.87,20300,5.272052
2010-08-02,7.04,7.12,6.22,6.27,42000,4.811611
2010-07-01,6.33,7.35,6.04,6.90,51100,5.271005
2010-06-01,6.96,7.17,6.25,6.37,53000,4.866131
2010-05-03,7.78,7.93,6.06,7.01,67900,5.355036
2010-04-01,7.65,7.80,6.96,7.70,60000,5.858322
2010-03-01,6.02,7.75,5.97,7.63,55300,5.805065
2010-02-01,7.01,7.27,5.78,6.00,56200,4.564926
2010-01-04,8.30,8.85,6.39,6.99,50400,5.318139
2009-12-01,7.18,8.96,6.98,8.14,51200,6.193084
2009-11-02,7.52,8.31,6.50,7.13,43700,5.424654
2009-10-01,8.06,9.38,6.89,7.38,57400,5.61486
2009-09-01,6.83,9.36,5.78,8.17,65600,6.215908
2009-08-03,7.29,7.64,6.40,6.86,49300,5.219233
2009-07-01,7.67,8.30,5.31,7.23,76400,5.500736
2009-06-01,6.66,8.70,5.88,7.58,134200,5.767024
2009-05-01,4.76,6.56,4.30,6.53,129000,4.968162
2009-04-01,1.84,4.98,1.83,4.75,163900,3.6139
2009-03-02,1.87,2.09,1.50,1.91,107000,1.453168
2009-02-02,2.60,3.33,1.95,1.96,52000,1.491209
2009-01-02,4.27,5.40,2.39,2.64,68400,2.008568
2008-12-01,3.50,4.90,2.18,4.22,90200,3.210665
2008-11-03,4.48,5.18,2.11,3.54,82700,2.693306
2008-10-01,9.50,9.50,3.77,4.43,140500,3.370437
2008-09-02,9.43,12.40,5.25,9.48,203300,7.212583
2008-08-01,9.02,11.00,8.28,8.94,119200,6.766054
2008-07-01,12.55,14.08,5.69,9.29,376600,7.030944
2008-06-02,13.23,14.94,11.16,12.76,229700,9.657143
2008-05-01,12.11,13.94,12.07,13.15,174600,9.868417
2008-04-01,11.31,12.40,10.01,12.15,100200,9.117967
2008-03-03,10.90,13.59,8.55,11.32,152400,8.495093
2008-02-01,13.55,13.75,10.65,10.88,98600,8.093952
2008-01-02,11.40,14.09,8.67,13.75,227300,10.22903
2007-12-03,12.84,13.71,10.55,11.40,169600,8.480796
2007-11-01,19.299999,19.299999,10.55,12.70,330800,9.36035
2007-10-25,20.50,22.25,19.10,19.379999,1341400,14.283746
