Date,Open,High,Low,Close,Volume,Adj Close
2013-12-02,5.96,6.15,4.73,5.06,33079900,5.06
2013-11-01,5.37,5.95,5.04,5.92,20559300,5.92
2013-10-01,4.81,5.44,4.75,5.33,31169600,5.33
2013-09-03,3.53,5.08,3.46,4.76,36277600,4.76
2013-08-01,3.05,3.62,3.03,3.46,17299900,3.46
2013-07-01,2.85,3.09,2.67,3.00,20725700,3.00
2013-06-03,2.94,3.21,2.62,2.86,30718400,2.86
2013-05-01,2.65,3.04,2.47,2.94,20648700,2.94
2013-04-01,1.90,2.68,1.65,2.65,30117200,2.65
2013-03-01,1.62,1.95,1.62,1.90,9328500,1.90
2013-02-01,1.72,1.76,1.52,1.64,10392200,1.64
2013-01-02,1.43,1.63,1.26,1.60,13947400,1.60
2012-12-03,1.02,1.46,0.95,1.36,15284200,1.36
2012-11-01,1.15,1.15,0.98,1.01,7172400,1.01
2012-10-01,1.19,1.21,1.08,1.16,5688500,1.16
2012-09-04,1.20,1.35,1.16,1.17,6536200,1.17
2012-08-01,1.16,1.27,1.05,1.19,4219800,1.19
2012-07-02,1.38,1.46,1.15,1.16,6193500,1.16
2012-06-01,1.28,1.40,1.14,1.40,9025400,1.40
2012-05-01,1.44,1.63,1.14,1.30,8869700,1.30
2012-04-02,1.75,1.82,1.34,1.45,17597500,1.45
2012-03-01,1.55,2.12,1.53,1.74,16049000,1.74
2012-02-01,1.40,1.64,1.39,1.54,8871400,1.54
2012-01-03,1.27,1.42,1.23,1.39,7445000,1.39
2011-12-01,1.22,1.26,1.14,1.26,5205500,1.26
2011-11-01,1.10,1.38,1.07,1.22,9300000,1.22
2011-10-03,0.98,1.19,0.85,1.16,8715900,1.16
2011-09-01,1.15,1.20,0.98,0.98,11698700,0.98
2011-08-01,1.32,1.34,0.95,1.10,12064900,1.10
2011-07-01,1.33,1.38,1.21,1.30,9679900,1.30
2011-06-01,1.05,1.33,1.03,1.33,11594400,1.33
2011-05-02,1.12,1.26,1.03,1.05,9860100,1.05
2011-04-01,1.07,1.17,0.98,1.11,8292500,1.11
2011-03-01,1.31,1.33,0.98,1.06,9647500,1.06
2011-02-01,1.29,1.47,1.20,1.31,7384100,1.31
2011-01-03,0.88,1.30,0.88,1.28,7180700,1.28
2010-12-01,0.94,0.96,0.87,0.88,3859700,0.88
2010-11-01,0.91,0.97,0.90,0.94,2958800,0.94
2010-10-01,0.95,0.98,0.88,0.91,4909600,0.91
2010-09-01,0.87,1.12,0.87,0.94,4532400,0.94
2010-08-02,1.00,1.06,0.86,0.87,3095700,0.87
2010-07-01,1.04,1.04,0.86,0.99,3399000,0.99
2010-06-01,1.16,1.21,0.95,0.98,8301400,0.98
2010-05-03,1.47,1.49,1.04,1.15,8075300,1.15
2010-04-01,1.50,1.58,1.32,1.48,9179700,1.48
2010-03-01,1.53,1.77,1.46,1.50,9149700,1.50
2010-02-01,1.36,1.61,1.27,1.52,8495500,1.52
2010-01-04,1.51,1.68,1.35,1.36,7714600,1.36
2009-12-01,1.28,1.57,1.25,1.51,6634400,1.51
2009-11-02,1.27,1.39,1.24,1.28,7022000,1.28
2009-10-01,1.63,1.64,1.21,1.29,12989900,1.29
2009-09-01,1.54,2.35,1.38,1.64,25076400,1.64
2009-08-03,1.50,1.72,1.50,1.54,6639700,1.54
2009-07-01,1.54,1.57,1.22,1.46,5683600,1.46
2009-06-01,1.25,1.97,1.17,1.51,12795600,1.51
2009-05-01,0.94,1.26,0.86,1.16,7555300,1.16
2009-04-01,0.37,1.12,0.32,0.90,10738900,0.90
2009-03-02,0.26,0.44,0.20,0.36,2954700,0.36
2009-02-02,0.27,0.31,0.20,0.28,2831200,0.28
2009-01-02,0.32,0.43,0.27,0.28,3860700,0.28
2008-12-01,0.51,0.56,0.30,0.31,5114800,0.31
2008-11-03,0.50,0.55,0.28,0.52,5286900,0.52
2008-10-01,0.87,1.00,0.45,0.49,9476600,0.49
2008-09-02,1.24,1.24,0.79,0.84,6902000,0.84
2008-08-01,1.27,1.35,1.18,1.21,4345700,1.21
2008-07-01,1.65,1.65,0.98,1.28,11113100,1.28
2008-06-02,2.22,2.41,1.35,1.59,9197400,1.59
2008-05-01,2.71,2.72,2.00,2.25,8369500,2.25
2008-04-01,2.93,3.03,2.24,2.70,6101000,2.70
2008-03-03,2.70,3.03,2.25,2.94,7354300,2.94
2008-02-01,3.03,3.25,2.48,2.67,8479900,2.67
2008-01-02,2.85,3.00,1.91,2.95,15056600,2.95
2007-12-03,3.70,4.72,2.70,2.79,15482000,2.79
2007-11-01,3.89,3.89,3.44,3.72,9989600,3.72
2007-10-01,4.51,4.72,3.76,3.91,10735500,3.91
2007-09-04,5.05,5.20,4.56,4.62,10576800,4.62
2007-08-01,5.50,5.56,4.60,5.07,11070700,5.07
2007-07-02,6.41,6.45,5.30,5.51,9544500,5.51
2007-06-01,6.33,6.73,6.01,6.38,7992500,6.38
2007-05-01,6.16,6.59,6.09,6.32,5714700,6.32
2007-04-02,5.77,6.74,5.73,6.14,9612200,6.14
2007-03-01,5.86,5.99,5.41,5.77,6070400,5.77
2007-02-01,6.18,6.40,5.86,5.97,6030700,5.97
2007-01-03,5.50,6.24,5.41,6.16,10396800,6.16
2006-12-01,4.68,5.67,4.62,5.44,8065200,5.44
2006-11-01,4.74,4.78,4.41,4.75,4911700,4.75
2006-10-02,4.51,4.88,4.32,4.68,7895300,4.68
2006-09-01,4.34,4.85,4.26,4.54,9693800,4.54
2006-08-01,4.20,4.76,4.12,4.34,7759600,4.34
2006-07-03,4.24,4.65,4.15,4.22,3356200,4.22
2006-06-01,4.71,4.90,4.03,4.24,6062000,4.24
2006-05-01,4.50,4.77,4.08,4.70,5971000,4.70
2006-04-03,4.01,4.52,3.90,4.50,7587800,4.50
2006-03-01,3.93,4.15,3.76,4.00,5875200,4.00
2006-02-01,3.57,3.75,3.49,3.69,3362100,3.69
2006-01-03,3.47,3.78,3.41,3.59,3646300,3.59
2005-12-01,3.70,4.02,3.40,3.48,4546000,3.48
2005-11-01,3.53,3.92,3.23,3.69,4562700,3.69
2005-10-03,3.90,4.06,3.35,3.50,3338500,3.50
2005-09-01,4.03,4.28,3.60,3.88,4758300,3.88
2005-08-01,4.49,4.85,4.00,4.08,5637000,4.08
2005-07-01,4.20,4.52,4.02,4.49,4305500,4.49
2005-06-01,3.95,4.75,3.95,4.18,6722800,4.18
2005-05-02,3.67,4.50,3.40,3.96,3905900,3.96
2005-04-01,3.97,4.33,3.62,3.63,5067100,3.63
2005-03-01,3.49,4.28,3.46,3.96,6562400,3.96
2005-02-01,3.56,3.81,3.02,3.50,2943600,3.50
2005-01-03,3.66,3.90,3.45,3.54,4733600,3.54
2004-12-01,3.69,3.80,3.25,3.66,4012400,3.66
2004-11-01,3.70,3.90,2.67,3.67,2113200,3.67
2004-10-01,3.50,3.84,3.35,3.72,2001400,3.72
2004-09-01,4.38,4.61,3.28,3.52,5641300,3.52
2004-08-02,4.87,4.89,4.32,4.40,1926400,4.40
2004-07-01,5.23,5.24,4.70,4.91,1839300,4.91
2004-06-01,4.95,5.50,4.66,5.22,2496000,5.22
2004-05-03,4.90,5.19,4.49,5.02,2919800,5.02
2004-04-01,5.48,5.78,4.90,4.90,3341800,4.90
2004-03-01,5.63,5.72,4.87,5.44,2195400,5.44
2004-02-02,5.80,5.88,5.17,5.58,2941600,5.58
2004-01-02,6.01,6.34,4.60,5.78,4223600,5.78
2003-12-01,6.25,6.50,5.60,6.04,3132700,6.04
2003-11-03,5.71,6.33,5.70,6.15,2459500,6.15
2003-10-01,5.21,6.16,5.16,5.73,3578000,5.73
2003-09-02,5.15,5.48,4.70,5.16,3770100,5.16
2003-08-01,4.74,5.21,4.00,5.05,2736100,5.05
2003-07-01,4.43,5.04,4.37,4.73,2682300,4.73
2003-06-02,3.70,4.70,3.63,4.45,4533100,4.45
2003-05-01,3.40,3.95,3.21,3.68,3714400,3.68
2003-04-01,2.30,3.59,2.23,3.40,3815400,3.40
2003-03-03,2.43,2.58,2.15,2.24,1664100,2.24
2003-02-03,2.73,2.80,2.28,2.40,1851700,2.40
2003-01-02,2.52,3.17,2.51,2.69,3206500,2.69
