Date,Open,High,Low,Close,Volume,Adj Close
2007-12-03,17.34,18.24,13.52,17.379999,4300,17.379999
2007-11-01,17.309999,18.25,14.39,18.00,5700,18.00
2007-10-01,12.56,18.540001,11.65,17.33,6900,17.33
2007-09-04,12.65,12.78,11.56,12.78,2600,12.78
2007-08-01,15.42,15.42,12.51,12.70,2600,12.70
2007-07-02,15.53,16.74,14.67,15.43,2000,15.43
2007-06-01,15.50,16.049999,15.39,15.64,6800,15.64
2007-05-01,15.51,16.49,15.02,15.70,3900,15.70
2007-04-02,17.280001,19.700001,14.86,15.43,15100,15.43
2007-03-01,17.700001,18.389999,16.08,17.59,12000,17.59
2007-02-01,14.52,18.90,14.25,17.60,19600,17.60
2007-01-03,14.17,14.54,13.70,14.50,4600,14.50
2006-12-01,13.00,14.40,12.80,14.32,5100,14.32
2006-11-01,12.80,13.38,12.71,13.05,6400,13.05
2006-10-02,12.71,14.57,12.50,12.89,10200,12.89
2006-09-01,11.90,12.90,11.55,12.48,11100,12.48
2006-08-01,13.00,13.25,11.25,11.91,6800,11.91
2006-07-03,12.95,14.25,12.26,13.30,3600,13.30
2006-06-01,13.67,14.65,12.27,13.08,6600,13.08
2006-05-01,13.40,15.40,12.11,13.80,20000,13.80
2006-04-03,12.20,13.10,11.37,12.90,10800,12.90
2006-03-01,12.09,12.45,11.80,12.23,7500,12.23
2006-02-01,13.00,13.00,11.44,12.30,4900,12.30
2006-01-03,13.50,13.50,12.24,12.85,2400,12.85
2005-12-01,11.96,13.35,11.00,13.34,10700,13.34
2005-11-01,12.11,12.48,11.50,12.10,4200,12.10
2005-10-03,10.91,12.05,10.70,12.00,4500,12.00
2005-09-01,11.11,12.00,10.75,11.01,5300,11.01
2005-08-01,11.49,12.22,10.80,11.25,9600,11.25
2005-07-01,13.14,13.92,10.60,11.69,16700,11.69
2005-06-01,13.40,13.46,12.16,13.09,3700,13.09
2005-05-02,12.36,13.38,11.50,13.30,5300,13.30
2005-04-01,12.48,13.35,11.30,12.36,11300,12.36
2005-03-01,12.96,13.80,12.71,13.05,10300,13.05
2005-02-01,15.50,16.950001,12.62,13.20,28500,13.20
2005-01-03,17.190001,17.190001,14.77,14.98,18700,14.98
2004-12-01,13.95,17.450001,13.10,16.90,23500,16.90
2004-11-01,13.00,14.53,12.16,13.83,16000,13.83
2004-10-01,10.48,14.00,9.86,13.11,19000,13.11
2004-09-01,9.30,11.09,9.21,10.50,9600,10.50
2004-08-02,10.30,10.59,8.73,9.19,8600,9.19
2004-07-01,12.54,12.60,9.41,9.86,18800,9.86
2004-06-01,12.29,13.45,11.00,12.00,29700,12.00
2004-05-03,10.55,13.54,9.85,12.46,48900,12.46
2004-04-01,13.90,16.959999,10.26,10.63,198900,10.63
2004-03-01,9.28,13.49,8.40,12.95,64200,12.95
2004-02-02,10.70,10.95,8.55,9.35,13000,9.35
2004-01-02,10.00,10.94,9.37,10.70,7300,10.70
2003-12-01,11.44,11.44,9.16,10.10,7600,10.10
2003-11-03,9.05,12.00,8.91,10.75,14700,10.75
2003-10-01,7.30,10.50,7.30,8.89,15900,8.89
2003-09-02,8.25,8.53,6.97,7.34,18300,7.34
2003-08-01,8.95,9.23,6.85,8.38,17700,8.38
2003-07-01,5.10,9.50,4.20,8.65,32700,8.65
2003-06-02,4.53,5.99,4.23,5.19,13500,5.19
2003-05-01,4.35,4.75,3.41,4.54,11900,4.54
2003-04-01,5.05,5.13,4.07,4.15,5700,4.15
2003-03-03,4.46,5.42,4.30,5.00,4500,5.00
2003-02-03,4.26,4.80,3.35,4.46,13800,4.46
2003-01-02,4.12,4.60,3.65,4.11,6100,4.11
