Date,Open,High,Low,Close,Volume,Adj Close
2010-03-01,12.28,13.47,11.85,13.19,35300,13.19
2010-02-01,13.00,13.68,11.63,12.20,86300,12.20
2010-01-04,15.00,15.28,12.50,13.00,88100,13.00
2009-12-01,12.32,15.75,12.12,14.74,151900,14.74
2009-11-02,10.65,13.34,10.10,12.07,93100,12.07
2009-10-01,10.00,11.63,9.64,10.50,89300,10.50
2009-09-01,7.50,10.25,7.50,9.99,58300,9.99
2009-08-03,8.14,8.18,7.19,7.56,37300,7.56
2009-07-01,6.87,8.36,6.33,8.13,58900,8.13
2009-06-01,7.14,7.50,6.38,6.83,211100,6.83
2009-05-01,5.50,7.55,5.50,7.28,40400,7.28
2009-04-01,5.11,5.57,4.75,5.47,15200,5.47
2009-03-02,5.10,5.36,4.40,4.99,21600,4.99
2009-02-02,5.58,6.07,4.88,5.34,31800,5.34
2009-01-02,5.27,6.04,4.06,5.77,35600,5.77
2008-12-01,4.36,5.28,3.75,5.18,25400,5.18
2008-11-03,5.84,6.63,2.81,4.49,29100,4.49
2008-10-01,9.00,9.25,5.05,5.85,55800,5.85
2008-09-02,8.86,10.00,8.00,9.19,30500,9.19
2008-08-01,7.90,9.47,7.55,9.04,24600,9.04
2008-07-01,8.13,9.34,7.25,7.96,42500,7.96
2008-06-02,8.77,9.11,7.93,8.33,31200,8.33
2008-05-01,10.05,10.05,8.69,8.82,29700,8.82
2008-04-01,8.07,10.19,7.26,10.04,40000,10.04
2008-03-03,8.71,8.92,7.40,7.88,31600,7.88
2008-02-01,7.61,9.10,7.52,8.68,37000,8.68
2008-01-02,8.02,8.20,6.69,7.63,57000,7.63
2007-12-03,8.69,9.04,7.40,8.06,73000,8.06
2007-11-01,9.38,9.38,7.77,8.69,34100,8.69
2007-10-01,8.58,9.80,8.58,9.44,46000,9.44
2007-09-04,9.52,9.67,8.55,8.55,57300,8.55
2007-08-01,8.85,10.69,8.71,9.61,124700,9.61
2007-07-02,8.85,9.86,8.50,8.82,110600,8.82
2007-06-01,9.30,9.55,8.50,8.77,68800,8.77
2007-05-01,9.34,9.84,9.11,9.29,50200,9.29
2007-04-02,9.29,9.95,8.48,9.35,67600,9.35
2007-03-01,9.95,10.09,9.12,9.32,51500,9.32
2007-02-01,10.18,10.56,9.66,10.01,100600,10.01
2007-01-03,10.56,10.73,9.69,10.05,94200,10.05
2006-12-01,11.45,11.60,9.93,10.61,70900,10.61
2006-11-01,11.04,12.23,10.87,11.50,63800,11.50
2006-10-02,12.66,14.48,10.90,10.92,141200,10.92
2006-09-01,12.01,13.60,12.01,12.75,84500,12.75
2006-08-01,11.91,12.65,11.27,12.00,69900,12.00
2006-07-03,11.64,12.00,9.92,11.96,70700,11.96
2006-06-01,11.35,12.08,11.02,11.66,48800,11.66
2006-05-01,10.77,12.05,10.16,11.37,81100,11.37
2006-04-03,11.10,11.10,9.71,10.80,50300,10.80
2006-03-01,10.50,11.35,9.83,11.07,63300,11.07
2006-02-01,11.07,11.48,10.37,10.50,107200,10.50
2006-01-03,9.79,11.64,9.43,11.07,185600,11.07
2005-12-01,9.38,10.00,9.17,9.79,44900,9.79
2005-11-01,9.19,9.97,9.07,9.58,72100,9.58
2005-10-03,9.78,9.80,8.77,9.24,90200,9.24
2005-09-01,10.14,10.22,9.60,9.75,41300,9.75
2005-08-01,9.81,10.85,9.64,10.19,51000,10.19
2005-07-01,9.28,10.65,9.00,9.86,82000,9.86
2005-06-01,9.21,10.44,8.74,9.25,119400,9.25
2005-05-02,10.00,10.37,9.00,9.29,104200,9.29
2005-04-01,9.13,11.05,8.54,10.00,171100,10.00
2005-03-01,10.22,10.49,8.81,9.11,106800,9.11
2005-02-01,9.90,11.38,9.66,10.15,199200,10.15
2005-01-03,10.02,13.23,9.81,10.12,359300,10.12
2004-12-01,10.34,10.35,9.21,9.80,149100,9.80
2004-11-01,8.60,10.50,8.30,10.10,195000,10.10
2004-10-01,7.29,8.95,6.76,8.39,170300,8.39
2004-09-01,7.80,8.28,6.87,7.22,163800,7.22
2004-08-02,7.94,8.40,6.61,7.80,134200,7.80
2004-07-01,12.68,13.00,7.16,8.09,387000,8.09
2004-06-01,13.49,14.75,12.68,12.83,310200,12.83
2004-05-03,13.91,14.31,12.36,13.46,322000,13.46
2004-04-01,14.52,16.60,12.80,13.76,381000,13.76
2004-03-01,16.33,17.469999,13.51,14.41,449400,14.41
2004-02-02,19.709999,20.799999,14.76,16.299999,840100,16.299999
2004-01-02,27.75,27.75,17.549999,19.540001,715700,19.540001
2003-12-01,31.809999,33.720001,26.25,27.57,256900,27.57
2003-11-03,27.66,34.73,27.610001,31.58,232300,31.58
2003-10-01,24.92,29.59,21.950001,27.950001,388300,27.950001
2003-09-02,27.01,32.700001,24.299999,25.27,396400,25.27
2003-08-01,21.09,28.23,16.549999,27.76,363300,27.76
2003-07-01,24.57,24.809999,18.42,20.09,269600,20.09
2003-06-02,22.450001,26.450001,18.389999,24.60,414900,24.60
2003-05-01,15.11,22.719999,13.76,21.83,306500,21.83
2003-04-01,12.01,15.50,11.64,15.10,141200,15.10
2003-03-03,9.78,12.37,9.43,12.02,43700,12.02
2003-02-03,11.10,12.46,9.42,10.00,46800,10.00
2003-01-02,8.62,13.25,8.62,11.00,85700,11.00
