Date,Open,High,Low,Close,Volume,Adj Close
2009-12-01,11.76,14.15,11.41,13.74,268800,8.209145
2009-11-02,12.13,13.19,11.20,11.70,242800,6.99032
2009-10-01,11.94,13.76,11.47,12.13,264700,7.205234
2009-09-01,9.92,12.35,9.48,12.17,366500,7.228993
2009-08-03,10.50,11.51,9.94,9.98,339700,5.928131
2009-07-01,8.94,10.42,7.52,10.42,261500,6.17789
2009-06-01,10.21,10.39,8.09,8.91,325900,5.282629
2009-05-01,7.39,10.86,7.38,9.88,633900,5.85773
2009-04-01,6.13,8.10,6.03,7.44,555200,4.386191
2009-03-02,5.02,6.90,4.75,6.07,414600,3.578519
2009-02-02,5.00,6.00,4.78,5.16,343100,3.042036
2009-01-02,5.24,5.45,4.11,4.95,409700,2.892723
2008-12-01,4.85,5.61,3.98,5.15,596500,3.009601
2008-11-03,4.60,5.50,3.71,4.97,775000,2.904411
2008-10-01,11.69,12.00,3.13,4.65,788700,2.703104
2008-09-02,18.08,18.290001,11.06,11.69,569300,6.795546
2008-08-01,16.440001,19.280001,15.73,17.85,326700,10.376433
2008-07-01,18.85,19.059999,15.10,16.34,327900,9.439284
2008-06-02,21.60,21.60,18.17,19.01,304500,10.981688
2008-05-01,19.33,22.24,18.75,20.639999,272100,11.923306
2008-04-01,21.24,21.690001,18.10,19.41,428200,11.166546
2008-03-03,22.870001,23.700001,18.459999,21.00,502700,12.081271
2008-02-01,22.07,24.219999,20.02,23.139999,444800,13.312409
2008-01-02,26.299999,26.75,21.40,22.030001,917800,12.673829
2007-12-03,24.50,29.290001,23.82,26.280001,821100,15.118848
2007-11-14,32.75,32.799999,21.27,24.65,3893600,13.559361
