Date,Open,High,Low,Close,Volume,Adj Close
2011-03-01,1.72,1.74,1.20,1.30,9300,10.40
2011-02-01,1.61,1.80,1.56,1.73,4500,13.84
2011-01-03,1.78,1.93,1.60,1.61,9200,12.88
2010-12-01,1.60,1.89,1.51,1.75,6200,14.00
2010-11-01,1.87,1.87,1.51,1.56,9300,12.48
2010-10-01,1.94,2.30,1.83,1.86,12600,14.88
2010-09-01,1.80,1.96,1.51,1.92,8600,15.36
2010-08-02,1.92,2.08,1.70,1.74,5100,13.92
2010-07-01,2.11,2.17,1.90,1.92,3100,15.36
2010-06-01,2.24,2.34,2.00,2.12,3400,16.959999
2010-05-03,2.02,2.47,1.88,2.20,8800,17.60
2010-04-01,1.85,2.20,1.69,2.03,10400,16.24
2010-03-01,2.36,2.43,1.79,1.85,10400,14.80
2010-02-01,2.24,2.45,1.99,2.30,5500,18.40
2010-01-04,2.16,3.25,2.14,2.22,12000,17.76
2009-12-01,1.88,2.20,1.79,2.05,6300,16.40
2009-11-02,2.05,2.35,1.47,1.88,15000,15.04
2009-10-01,2.50,2.65,2.02,2.09,11700,16.719999
2009-09-01,2.49,2.65,2.30,2.50,7600,20.00
2009-08-03,2.98,2.99,2.36,2.46,4400,19.68
2009-07-01,2.21,3.24,2.20,3.00,5600,24.00
2009-06-01,1.76,2.63,1.76,2.22,6700,17.76
2009-05-01,1.92,1.92,1.55,1.80,8300,14.40
2009-04-01,1.61,2.32,1.58,1.88,10300,15.04
2009-03-02,3.32,3.35,1.45,1.57,15500,12.56
2009-02-02,2.95,3.95,2.95,3.38,3700,27.040001
2009-01-02,3.17,4.25,2.77,3.01,12400,24.08
2008-12-01,3.73,4.11,2.57,3.09,8900,24.719999
2008-11-03,3.89,4.25,2.71,3.88,14800,31.040001
2008-10-01,6.86,7.07,2.62,3.80,28300,30.40
2008-09-02,9.00,9.50,6.52,6.87,19900,54.959999
2008-08-01,8.40,9.20,7.31,8.92,27200,71.360001
2008-07-01,8.47,9.40,7.46,8.35,22600,66.800003
2008-06-02,9.90,10.73,7.54,8.52,28900,68.160004
2008-05-01,9.38,11.41,8.51,9.87,45100,78.959999
2008-04-01,6.90,10.10,6.80,9.27,33100,74.160004
2008-03-03,6.80,7.80,5.80,6.91,5900,55.279999
2008-02-01,5.91,7.50,5.70,6.81,7300,54.48
2008-01-02,7.30,7.91,5.45,5.91,7200,47.279999
2007-12-03,5.45,7.65,5.40,7.30,10500,58.400002
2007-11-01,4.66,5.73,4.25,5.55,12000,44.400002
2007-10-01,3.55,4.75,3.54,4.61,13300,36.880001
2007-09-04,2.50,3.66,2.45,3.40,7700,27.200001
2007-08-01,2.32,3.00,2.30,2.50,4800,20.00
2007-07-02,2.08,2.50,1.95,2.25,2200,18.00
2007-06-01,2.38,2.45,2.01,2.30,1400,18.40
2007-05-16,2.25,2.50,2.25,2.39,2700,19.120001
