Date,Open,High,Low,Close,Volume,Adj Close
2003-12-01,6.20,6.23,5.65,6.00,13400,5.391125
2003-11-03,6.35,6.50,5.70,6.20,12600,5.53369
2003-10-01,5.25,6.99,5.25,6.33,40000,5.649719
2003-09-02,5.75,5.85,5.01,5.28,6400,4.712562
2003-08-01,5.41,6.05,5.40,5.75,10300,5.092191
2003-07-01,4.98,6.24,4.78,5.41,11100,4.791087
2003-06-02,4.59,5.20,4.40,5.00,11100,4.427992
2003-05-01,4.18,4.75,3.97,4.64,5900,4.109177
2003-04-01,3.60,4.25,3.60,4.15,3700,3.675234
2003-03-03,3.70,3.88,3.30,3.60,5200,3.188154
2003-02-03,4.11,4.11,3.55,3.70,4300,3.173239
2003-01-02,4.16,4.25,4.05,4.15,1300,3.559174
