Date,Open,High,Low,Close,Volume,Adj Close
2010-12-01,5.07,8.09,5.07,7.95,108200,7.95
2010-11-01,4.75,5.43,4.70,5.08,21000,5.08
2010-10-01,4.32,4.79,4.28,4.79,21200,4.79
2010-09-01,4.72,4.85,4.26,4.35,23100,4.35
2010-08-02,4.66,5.03,4.55,4.70,19200,4.70
2010-07-01,4.72,4.75,3.93,4.71,44400,4.71
2010-06-01,5.02,5.45,4.62,4.62,46300,4.62
2010-05-03,5.51,5.63,4.78,5.10,37300,5.10
2010-04-01,5.10,5.98,4.42,5.41,86000,5.41
2010-03-01,4.65,5.50,4.56,5.05,33200,5.05
2010-02-01,4.94,5.11,4.55,4.64,54500,4.64
2010-01-04,6.31,6.45,4.69,5.00,59200,5.00
2009-12-01,6.08,6.60,5.95,6.24,52000,6.24
2009-11-02,6.36,7.06,5.65,6.03,54500,6.03
2009-10-01,6.21,7.64,6.03,6.42,66300,6.42
2009-09-01,5.04,6.64,4.75,6.28,54500,6.28
2009-08-03,5.40,5.48,4.70,4.98,47900,4.98
2009-07-01,4.75,5.48,4.44,5.40,46500,5.40
2009-06-01,5.13,5.93,4.44,4.65,101000,4.65
2009-05-01,5.00,6.38,4.05,4.95,153700,4.95
2009-04-01,4.95,5.58,4.59,5.03,89400,5.03
2009-03-02,5.47,5.47,4.18,5.09,124500,5.09
2009-02-02,4.94,6.73,4.75,5.49,122100,5.49
2009-01-02,4.78,5.93,3.93,4.88,115400,4.739072
2008-12-01,3.96,4.90,2.51,4.82,169600,4.680805
2008-11-03,6.88,7.19,2.60,4.00,120900,3.884485
2008-10-01,13.14,13.41,6.01,6.90,59000,6.368352
2008-09-02,16.48,16.969999,12.75,13.50,30300,12.45982
2008-08-01,14.85,17.09,14.33,16.790001,38800,15.496325
2008-07-01,13.89,15.00,12.55,15.00,33800,13.687925
2008-06-02,16.98,17.209999,13.75,14.11,75000,12.875774
2008-05-01,15.82,17.91,15.32,16.82,113800,15.171698
2008-04-01,15.55,16.84,15.00,16.049999,28900,14.477155
2008-03-03,15.53,15.80,13.10,15.55,54000,14.026155
2008-02-01,14.37,16.299999,14.07,15.78,42200,14.233615
2008-01-02,13.65,14.53,12.34,14.05,75900,12.524796
2007-12-03,16.34,17.67,13.35,13.58,94300,12.105816
2007-11-01,18.049999,18.219999,14.87,16.309999,46400,14.539459
2007-10-01,17.26,18.17,16.200001,18.15,63900,15.994017
2007-09-04,17.18,17.950001,16.32,17.23,61400,15.183301
2007-08-01,17.48,18.00,15.16,17.25,111600,15.200926
2007-07-02,18.10,20.00,16.10,17.25,327200,15.02877
2007-06-01,16.83,18.379999,16.18,17.870001,33200,15.568935
2007-05-01,15.90,17.67,14.20,16.940001,47300,14.758688
2007-04-02,13.74,16.450001,13.74,15.90,41200,13.701016
2007-03-01,12.90,13.97,12.05,13.74,21900,11.839746
2007-02-01,12.24,13.17,12.00,12.88,24700,10.936686
2007-01-03,11.81,12.30,11.40,12.16,49000,10.325318
2006-12-01,11.91,12.17,11.40,11.68,14600,9.91774
2006-11-01,12.60,12.79,11.51,11.99,11200,10.180967
2006-10-02,12.60,12.85,12.00,12.63,9100,10.558737
2006-09-01,13.50,13.95,12.17,12.49,6300,10.441696
2006-08-01,12.40,14.00,11.82,13.45,21400,11.24426
2006-07-03,14.00,14.34,11.84,12.40,26000,10.222199
2006-06-01,14.21,14.25,12.50,13.95,16100,11.499975
2006-05-01,13.55,14.79,13.00,14.17,30700,11.681336
2006-04-03,13.96,14.25,13.33,13.50,21500,10.982183
2006-03-01,12.25,14.30,12.05,13.86,54600,11.275042
2006-02-01,12.91,13.10,10.90,12.20,46000,9.92464
2006-01-03,12.80,14.18,12.50,13.00,54300,10.575437
2005-12-01,11.90,12.85,11.71,12.60,93400,10.102826
2005-11-01,13.21,13.25,10.80,11.78,81500,9.44534
2005-10-06,14.56,14.59,12.10,13.10,378700,10.503732
